FROM_BUS,TO_BUS,BR_X,RATE_A
7087,7336,87.48906386701663,250.0
7087,7336,87.48906386701663,250.0
7087,7336,87.48906386701663,250.0
7088,7116,11.849745230477545,149.0
7088,7147,13.377926421404682,149.0
7088,7237,18.294914013904133,149.0
7089,7388,35.486160397445,149.0
7089,7427,40.12841091492777,221.0
7090,7421,48.661800486618006,221.0
7090,7421,48.661800486618006,221.0
7091,7226,22.799817601459186,221.0
7091,7259,24.443901246638962,221.0
7091,7259,24.443901246638962,221.0
7091,7418,18.45018450184502,98.0
7092,7216,68.7757909215956,98.0
7092,7250,55.15719801434087,149.0
7092,7258,102.04081632653062,149.0
7092,7330,54.17118093174431,149.0
7092,7384,49.115913555992144,98.0
7093,7221,65.35947712418302,221.0
7093,7221,65.35947712418302,221.0
7093,7225,23.089355806972986,149.0
7093,7241,49.26108374384237,98.0
7093,7258,26.191723415400734,98.0
7094,7276,70.72135785007072,221.0
7094,7388,40.46944556859571,98.0
7095,7304,116.95906432748538,2020.0
7096,7261,51.86721991701244,523.0
7097,7153,12.003360941063496,221.0
7100,7103,72.25433526011561,221.0
7100,7103,72.25433526011561,221.0
7100,7144,82.5082508250825,221.0
7100,7144,82.5082508250825,221.0
7100,7144,82.5082508250825,221.0
7100,7144,82.5082508250825,221.0
7100,7222,75.13148009015778,221.0
7100,7222,75.13148009015778,221.0
7101,7183,26.816840976133015,221.0
7101,7386,23.507287259050308,149.0
7102,7177,41.84100418410041,221.0
7102,7177,41.84100418410041,221.0
7102,7290,43.7636761487965,149.0
7103,7255,38.25554705432288,149.0
7103,7381,21.41786249732277,250.0
7104,7130,980.3921568627452,2768.0
7105,7187,42.14075010535187,548.0
7105,7205,50.530570995452244,548.0
7105,7332,137.9310344827586,548.0
7116,7340,16.233766233766232,149.0
7116,7364,14.36988072998994,98.0
7117,7242,67.02412868632707,221.0
7117,7242,67.02412868632707,221.0
7117,7292,70.2247191011236,250.0
7117,7292,70.2247191011236,250.0
7117,7395,36.21876131836291,221.0
7117,7395,36.21876131836291,221.0
7118,7177,53.87931034482759,221.0
7118,7177,53.87931034482759,221.0
7118,7404,26.602819898909285,221.0
7119,7144,81.36696501220504,221.0
7119,7144,81.36696501220504,221.0
7119,7259,34.904013961605585,98.0
7119,7318,50.73566717402334,149.0
7120,7248,27.122321670735015,98.0
7120,7396,49.6031746031746,221.0
7120,7396,49.6031746031746,221.0
7120,7427,97.65624999999999,221.0
7120,7427,97.65624999999999,221.0
7123,7153,6.53509345183636,221.0
7124,7180,59.27682276229994,98.0
7125,7331,143.67816091954026,2020.0
7125,7346,781.2499999999999,4352.0
7126,7305,20.267531414673694,443.0
7126,7332,23.651844843897827,443.0
7126,7423,22.857142857142858,443.0
7128,7391,25.826446280991735,221.0
7129,7277,13.646288209606988,98.0
7129,7303,17.37619461337967,98.0
7130,7263,549.4505494505495,2020.0
7131,7160,21.137180300147957,548.0
7131,7278,60.82725060827251,443.0
7131,7401,56.46527385657821,443.0
7132,7283,50.5050505050505,221.0
7132,7419,80.25682182985554,221.0
7132,7419,80.25682182985554,221.0
7132,7419,80.25682182985554,221.0
7143,7173,23.148148148148145,98.0
7143,7234,24.0442414041837,98.0
7143,7238,6.781040211568453,149.0
7143,7300,19.116803670426304,245.0
7144,7272,29.96703626011388,221.0
7144,7272,29.96703626011388,221.0
7144,7333,58.27505827505828,221.0
7144,7333,58.27505827505828,221.0
7144,7333,58.27505827505828,221.0
7144,7333,58.27505827505828,221.0
7144,7333,58.27505827505828,221.0
7144,7333,58.27505827505828,221.0
7145,7234,16.017940092904055,98.0
7145,7243,17.885888034340905,221.0
7145,7381,25.799793601651185,221.0
7145,7404,14.617745943575501,221.0
7147,7336,85.83690987124463,221.0
7147,7336,85.83690987124463,221.0
7147,7336,85.83690987124463,221.0
7147,7336,85.83690987124463,221.0
7147,7386,64.9772579597141,221.0
7147,7386,64.9772579597141,221.0
7148,7178,63.897763578274756,221.0
7148,7178,63.897763578274756,221.0
7148,7245,21.84837229626393,98.0
7148,7298,29.39447383891828,149.0
7148,7365,34.036759700476516,221.0
7148,7365,34.036759700476516,221.0
7149,7408,12.970168612191959,98.0
7150,7390,92.9368029739777,750.0
7150,7390,92.9368029739777,750.0
7150,7420,26.917900403768503,443.0
7150,8071,0.8055901511770478,40000.0
7150,8088,0.4908182627585753,40000.0
7150,8129,0.9249247804922265,40000.0
7150,8130,0.37101015677405186,40000.0
7150,8131,0.7253088546430284,40000.0
7150,8143,0.13698962289907576,40000.0
7151,7254,32.48862897985705,221.0
7152,7330,80.06405124099278,221.0
7152,7330,80.06405124099278,221.0
7152,7399,105.26315789473685,221.0
7152,7399,105.26315789473685,221.0
7154,7157,21.963540522732263,221.0
7154,7157,21.963540522732263,221.0
7154,7300,36.32401017072284,221.0
7154,7411,37.96507213363706,98.0
7155,7258,49.21259842519686,98.0
7155,7316,31.318509238960225,149.0
7156,7176,102.56410256410257,750.0
7156,7367,38.02281368821293,750.0
7156,7367,38.02281368821293,750.0
7157,7295,44.014084507042256,221.0
7157,7295,44.014084507042256,221.0
7158,7173,52.54860746190226,149.0
7158,7291,23.474178403755868,149.0
7158,7394,58.68544600938967,221.0
7158,7394,58.68544600938967,221.0
7159,7175,595.2380952380952,3146.0
7159,7199,434.7826086956522,2020.0
7159,7227,369.00369003690037,3146.0
7160,7187,39.032006245120996,548.0
7161,7292,100.1001001001001,300.0
7161,7292,100.1001001001001,300.0
7161,7292,100.1001001001001,300.0
7171,7252,18.615040953090094,443.0
7172,7232,47.7326968973747,221.0
7172,7232,47.7326968973747,221.0
7173,7387,42.22972972972973,98.0
7174,7231,70.12622720897616,221.0
7174,7231,70.12622720897616,221.0
7174,7257,19.876764062810576,98.0
7174,7301,86.80555555555556,221.0
7175,7389,146.1988304093567,2020.0
7176,7200,73.58351729212656,443.0
7176,7409,27.277686852154932,443.0
7177,7319,59.31198102016607,221.0
7177,7319,59.31198102016607,221.0
7178,7295,41.511000415110004,149.0
7178,7404,52.68703898840885,98.0
7179,7244,23.736055067647758,149.0
7179,7257,16.863406408094434,149.0
7179,7336,24.26595486532395,149.0
7180,7216,93.54536950420955,98.0
7180,7298,47.93863854266539,221.0
7180,7298,47.93863854266539,221.0
7180,7388,47.14757190004715,221.0
7180,7388,47.14757190004715,221.0
7180,7399,68.63417982155113,250.0
7180,7399,68.63417982155113,250.0
7181,7242,73.80073800738008,221.0
7181,7385,39.169604386995694,98.0
7182,7237,13.194352816994327,98.0
7183,7417,46.44681839294008,250.0
7184,7347,203.2520325203252,750.0
7184,7347,203.2520325203252,750.0
7184,7347,203.2520325203252,750.0
7185,7383,23.65744026496333,221.0
7185,7383,23.65744026496333,221.0
7186,7341,156.49452269170578,2768.0
7186,7346,187.9699248120301,2768.0
7187,7401,53.24813631522896,647.0
7188,7255,140.05602240896357,300.0
7188,7255,140.05602240896357,250.0
7188,7255,140.05602240896357,300.0
7188,7255,140.05602240896357,300.0
7188,7255,140.05602240896357,300.0
7188,7255,140.05602240896357,300.0
7188,7255,140.05602240896357,300.0
7188,7255,140.05602240896357,300.0
7198,7201,44.62293618920125,221.0
7198,7201,44.62293618920125,221.0
7198,7225,12.823800974608876,221.0
7199,7331,122.10012210012208,3146.0
7200,7420,44.34589800443459,548.0
7203,7247,25.87991718426501,98.0
7203,7313,12.820512820512821,150.0
7203,7393,11.247328759419638,98.0
7203,7426,11.37397634212921,221.0
7204,7263,458.7155963302752,2020.0
7204,7428,71.4796283059328,2020.0
7205,7282,121.65450121654501,750.0
7206,7294,25.641025641025642,100.0
7213,7273,25.33569799847986,98.0
7213,7293,25.96728122565567,149.0
7213,7363,25.53626149131767,98.0
7214,7257,23.64625206904706,149.0
7214,7297,29.71768202080238,149.0
7214,7345,52.96610169491525,221.0
7214,7345,52.96610169491525,221.0
7215,7411,57.8368999421631,221.0
7215,7431,48.192771084337345,149.0
7216,7382,30.921459492888065,149.0
7216,7386,20.968756552736423,98.0
7217,7249,86.80555555555556,98.0
7217,7276,31.279324366593684,150.0
7218,7421,30.238887208950707,149.0
7218,8009,17.96299622777079,98.0
7219,7230,23.95209580838323,149.0
7219,7237,13.087292239235701,149.0
7219,7413,25.233409033560434,221.0
7219,7413,25.233409033560434,221.0
7220,7221,100.30090270812438,221.0
7220,7221,100.30090270812438,221.0
7220,7396,22.48201438848921,221.0
7221,7296,35.1000351000351,250.0
7222,7338,66.5335994677312,98.0
7222,7362,20.521239482864765,149.0
7223,7292,71.78750897343862,221.0
7223,7292,71.78750897343862,221.0
7223,7404,33.579583613163194,221.0
7223,7425,30.96934035305048,221.0
7224,7248,24.832381425378692,98.0
7224,7384,95.32888465204957,98.0
7224,7417,34.79471120389701,98.0
7225,7246,36.40334910811795,149.0
7225,7395,21.654395842356,98.0
7226,7240,32.60515161395501,149.0
7226,7250,27.52546105147261,98.0
7226,7272,44.563279857397504,149.0
7226,7338,35.7398141529664,98.0
7227,7422,102.6694045174538,2768.0
7228,7409,87.48906386701663,443.0
7230,7397,21.710811984368213,149.0
7231,7265,44.782803403493055,221.0
7231,7265,44.782803403493055,221.0
7231,7265,44.782803403493055,221.0
7231,7265,44.782803403493055,221.0
7231,7403,78.43137254901961,221.0
7231,7403,78.43137254901961,221.0
7232,7273,72.67441860465117,221.0
7233,7251,27.932960893854748,98.0
7235,7251,20.193861066235865,149.0
7235,7315,26.034886748242645,221.0
7235,7315,26.034886748242645,221.0
7236,7245,37.56574004507889,221.0
7236,7292,21.654395842356,221.0
7236,7411,16.108247422680414,149.0
7237,7247,6.578081831337981,149.0
7238,7392,25.641025641025642,221.0
7239,7294,6.8979788921845895,98.0
7239,7392,11.183180496533215,98.0
7241,7362,62.26650062266501,98.0
7242,7295,29.35995302407516,98.0
7242,7319,31.37747097583935,221.0
7242,7319,31.37747097583935,221.0
7243,7260,30.432136335970785,221.0
7243,7260,30.432136335970785,221.0
7244,7272,19.065776930409914,149.0
7246,7251,12.955045990413266,98.0
7246,7410,15.615240474703311,221.0
7246,7410,15.615240474703311,221.0
7246,7425,57.43825387708214,98.0
7247,7339,16.725204883759826,149.0
7248,7362,56.27462014631402,149.0
7248,7386,62.656641604010034,221.0
7248,7386,62.656641604010034,221.0
7249,7255,36.023054755043226,221.0
7249,7255,36.023054755043226,221.0
7249,7344,38.24091778202677,221.0
7249,7344,38.24091778202677,221.0
7249,7382,24.313153415998055,98.0
7250,7276,38.314176245210724,221.0
7250,7276,38.314176245210724,221.0
7252,7312,77.10100231303008,647.0
7252,7327,23.61275088547816,443.0
7252,7347,28.192839018889202,548.0
7253,7313,21.258503401360546,149.0
7253,7412,23.28288707799767,221.0
7253,7412,23.28288707799767,221.0
7255,7258,60.422960725075534,221.0
7255,7258,60.422960725075534,221.0
7255,7399,148.5884101040119,250.0
7255,7399,148.5884101040119,250.0
7255,7399,148.5884101040119,250.0
7255,7399,148.5884101040119,250.0
7256,7297,44.18912947414936,98.0
7257,7317,32.38341968911917,221.0
7257,7317,32.38341968911917,221.0
7259,7403,29.985007496251875,221.0
7259,7403,29.985007496251875,221.0
7260,7368,54.555373704309865,221.0
7260,7368,54.555373704309865,221.0
7260,7368,54.555373704309865,221.0
7261,7429,22.73760800363802,548.0
7262,7302,15.718327569946556,149.0
7264,7332,54.31830526887561,523.0
7271,7315,22.846698652044783,149.0
7271,7340,23.062730627306273,149.0
7272,7316,49.431537320810676,98.0
7273,7405,14.532771399505886,98.0
7276,7395,48.44961240310077,221.0
7277,7337,14.444604940054889,98.0
7278,7367,58.13953488372093,443.0
7279,7392,41.135335252982316,221.0
7282,7332,50.6842372022301,443.0
7282,7367,82.98755186721992,523.0
7290,7411,58.51375073142188,98.0
7291,7295,28.785261945883708,149.0
7293,7424,34.554250172771255,149.0
7294,7405,7.272198385571959,98.0
7296,7427,90.9090909090909,98.0
7297,7316,56.88282138794084,149.0
7297,7384,54.054054054054056,149.0
7298,7362,31.036623215394165,98.0
7298,7395,67.56756756756756,149.0
7299,7364,14.263300527742118,98.0
7299,7413,15.384615384615383,149.0
7301,7318,19.34984520123839,149.0
7302,7426,16.199578810950918,221.0
7303,7393,5.606638259699484,98.0
7304,7341,115.74074074074073,2020.0
7305,7327,63.775510204081634,443.0
7306,7413,22.878059940517044,221.0
7306,7413,22.878059940517044,221.0
7312,7321,71.42857142857143,548.0
7312,7429,116.00928074245938,548.0
7313,7430,32.362459546925564,98.0
7314,7340,12.580198767140523,149.0
7316,7383,12.721027859051011,221.0
7316,7383,12.721027859051011,221.0
7317,7424,33.9097999321804,221.0
7317,7424,33.9097999321804,221.0
7317,7424,33.9097999321804,221.0
7317,7424,33.9097999321804,221.0
7318,7382,24.61235540241201,149.0
7320,7422,124.0694789081886,2020.0
7322,7380,39.572615749901075,149.0
7328,7339,18.72308556450103,149.0
7330,7362,56.88282138794084,98.0
7331,7400,595.2380952380952,2768.0
7332,7401,98.32841691248771,548.0
7336,7418,40.60089321965083,221.0
7336,7418,40.60089321965083,221.0
7338,7345,62.421972534332085,221.0
7338,7345,62.421972534332085,221.0
7342,7409,171.52658662092625,750.0
7342,7409,171.52658662092625,750.0
7344,7404,26.7022696929239,149.0
7345,7382,35.29827038475115,221.0
7345,7382,35.29827038475115,221.0
7363,7380,7.4766355140186915,149.0
7365,7381,70.27406886858749,250.0
7366,7400,595.2380952380952,2295.0
7385,7404,26.001040041601662,98.0
7389,8030,153.6098310291859,2020.0
7396,7410,52.854122621564485,221.0
7396,7410,52.854122621564485,221.0
7396,7410,52.854122621564485,221.0
7398,7403,71.02272727272727,221.0
7398,7403,71.02272727272727,221.0
7399,7417,28.506271379703534,221.0
7399,7417,28.506271379703534,221.0
7401,7409,21.1999152003392,548.0
7403,7419,29.027576197387518,221.0
7403,7419,29.027576197387518,221.0
7406,7414,243.90243902439022,2295.0
7409,7420,20.391517128874387,548.0
7414,8071,0.15715128718690552,40000.0
7414,8088,0.28914628691349925,40000.0
7417,7418,51.62622612287042,221.0
7417,7418,51.62622612287042,221.0
8009,8104,14.755791648221924,98.0
8012,8032,26.53927813163482,149.0
8012,8104,16.798252981689906,149.0
8030,8071,0.3838476892369108,40000.0
8030,8088,2.761599407913087,40000.0
8030,8129,0.11605578383728235,40000.0
8030,8143,2.6476179381410545,40000.0
8032,8143,13.199577613516366,250.0
8071,8088,5.962815880171252,40000.0
8071,8129,2.608480169029515,40000.0
8071,8130,1.0460688731746097,40000.0
8071,8131,2.0455544986857315,40000.0
8071,8143,0.22956693574972428,40000.0
8088,8129,1.4718631285039543,40000.0
8088,8130,0.5903034395800818,40000.0
8088,8131,1.1542186113134199,40000.0
8088,8143,0.5058519482634861,40000.0
8129,8130,31.942758576630677,40000.0
8129,8131,62.50781347668459,40000.0
8130,8131,25.050100200400802,40000.0
4009,4010,14.400921658986174,131.0
4009,4010,14.400921658986174,131.0
4028,4029,22.38137869292748,148.8
4028,4029,22.38137869292748,148.8
4028,4030,25.31645569620253,230.0
4028,4030,25.31645569620253,230.0
4028,4030,25.31645569620253,250.0
4039,4040,34.83106931382793,384.0
4039,4040,34.83106931382793,384.0
4041,4042,28.200789622109415,442.0
4041,4042,28.200789622109415,442.0
4041,4042,28.200789622109415,442.0
4049,4050,12.559658377292136,130.0
4049,4050,12.559658377292136,130.0
4051,4052,5.924521594881213,100.0
4056,4057,30.646644192460926,500.0
4056,4058,17.143836790673756,185.0
4056,4059,20.26342451874367,185.0
4056,4060,11.880717595342757,185.0
4056,4061,17.40947075208914,259.0
4056,4062,13.927576601671309,264.0
4056,4063,17.12035610340695,260.0
4064,4065,5.222750300308142,100.0
4070,4071,23.299161230195715,353.0
4070,4071,23.299161230195715,353.0
4073,4074,58.24111822947001,397.0
4073,4074,58.24111822947001,397.0
4073,4075,15.827793605571383,220.0
4073,4076,16.68335001668335,220.0
4073,4077,14.669209329617132,220.0
4080,4081,16.60026560424967,171.0
4080,4081,16.60026560424967,171.0
4080,4082,19.790223629527013,342.0
4080,4083,21.482277121374864,342.0
4080,4084,39.40110323089046,338.0
4080,4085,45.95588235294118,500.0
4089,4090,1.7017221428085223,28.0
4089,4091,4.991016170892394,37.0
4089,4092,7.975117632985087,48.0
4089,4093,4.1159038524860065,40.0
4089,4094,10.851871947911015,40.0
4089,4095,5.357621216180016,40.0
4089,4096,3.396508389375722,40.0
4089,4097,4.727908845917451,40.0
4089,4098,4.4493882091212456,40.0
4104,4105,11.272686281140796,128.0
4104,4105,11.272686281140796,128.0
4140,4141,31.026993484331367,428.0
4140,4142,35.85514521333812,168.0
4151,4152,11.95886151638364,78.0
4151,4152,11.95886151638364,78.0
4151,4153,62.0347394540943,381.0
4158,4159,39.8247710075667,620.0
4158,4159,39.8247710075667,620.0
4158,4160,41.339396444811904,298.0
4158,4161,16.869095816464238,296.0
4158,4162,17.04448610874382,293.0
4158,4163,6.637461834594451,74.0
4165,4166,10.862480990658266,132.0
4165,4166,10.862480990658266,132.0
4181,4182,10.74575542660649,169.0
4183,4184,16.302575806977504,400.0
4192,4193,41.736227045075125,438.0
4192,4193,41.736227045075125,438.0
4192,4193,41.736227045075125,438.0
6003,6004,56.72149744753261,1117.0
6003,6006,80.58017727639002,788.0
6003,6007,124.84394506866417,1069.0
6003,6008,69.20415224913495,754.0
6003,6009,41.35649296939619,758.0
6003,6010,59.41770647653,758.0
6004,6005,17.085255424568597,200.0
6004,6005,17.085255424568597,200.0
6030,6031,7.336757153338224,124.0
6062,6063,134.2281879194631,1206.0
6063,6064,24.414062499999996,200.0
6075,6076,66.35700066357002,1058.0
6075,6078,85.91065292096219,1159.0
6075,6079,184.50184501845018,1165.0
6075,6080,135.13513513513513,1152.0
6076,6077,39.8406374501992,176.4
6101,6102,117.6470588235294,1307.0
6101,6104,41.271151465125875,378.0
6101,6105,25.65418163160595,368.0
6101,6106,103.84215991692628,560.0
6102,6103,22.192632046160675,439.0
6172,6173,17.491691446562882,137.0
6188,6189,16.482610845557936,178.0
6263,6264,30.129557095510698,120.0
6265,6266,4.157658406785298,29.0
6265,6267,1.81228365863825,35.0
6265,6268,5.74481530418797,30.0
6265,6269,1.6945993119926792,32.0
6265,6270,3.08413520848754,47.0
6265,6271,7.183908045977012,42.0
6265,6272,5.24824183898394,35.0
6265,6273,3.8144644491913335,32.0
6265,6274,2.3952095808383236,39.0
6277,6278,35.323207347227125,331.0
6292,6293,70.87172218284904,1210.0
6292,6295,111.60714285714286,756.0
6292,6296,130.54830287206266,762.0
6292,6297,47.98464491362764,765.0
6293,6294,41.203131437989285,217.8
7002,7003,67.11409395973155,1299.0
7002,7005,40.11231448054553,630.0
7002,7006,70.57163020465774,626.0
7002,7007,46.838407494145194,639.0
7002,7008,44.54342984409799,629.0
7002,7009,40.01600640256102,625.0
7003,7004,28.47380410022779,386.0
7003,7004,28.47380410022779,386.0
7003,7004,28.47380410022779,386.0
7014,7015,4.6157396722824835,43.0
7018,7019,23.0361667818475,383.0
7018,7021,18.793459875963165,311.0
7018,7022,17.646020822304568,328.0
7018,7023,28.686173264486516,326.0
7018,7024,85.76329331046313,456.0
7018,7025,14.281633818908883,223.0
7019,7020,23.1535077564251,244.0
7029,7030,11.684973124561814,126.6
7029,7031,5.387931034482759,107.0
7029,7032,4.311088118641145,73.0
7029,7033,4.664396660291991,84.0
7029,7034,3.2676534980230696,63.0
7035,7036,49.043648847474245,368.0
7037,7038,100.50251256281406,1055.0
7038,7039,38.19709702062643,420.0
7038,7039,38.19709702062643,420.0
7040,7041,29.744199881023203,337.0
7040,7041,29.744199881023203,337.0
7042,7043,110.13215859030838,1048.0
7042,7045,51.255766273705795,729.0
7042,7046,111.1111111111111,716.0
7043,7044,17.806267806267805,137.4
7047,7048,122.10012210012208,1125.0
7048,7049,37.69317753486619,466.0
7048,7049,37.69317753486619,466.0
7056,7057,20.096463022508036,377.0
7058,7059,62.383031815346214,605.0
7058,7061,40.832993058391175,535.0
7058,7062,44.662795891022775,531.0
7058,7063,41.37360364087712,527.0
7058,7064,54.02485143165857,530.0
7058,7065,49.14004914004914,520.0
7058,7066,45.703839122486286,542.0
7059,7060,16.812373907195695,188.0
7068,7069,13.978194017332962,145.8
7073,7074,26.483050847457626,185.0
7076,7077,217.86492374727672,1233.0
7076,7079,59.70149253731343,855.0
7076,7080,46.57661853749418,857.0
7076,7081,46.16805170821792,863.0
7076,7082,58.17335660267597,847.0
7077,7078,21.920210434020166,220.0
7083,7084,33.3000333000333,355.0
7083,7084,33.3000333000333,355.0
7095,7096,75.41478129713424,846.0
7095,7098,33.48961821835231,1600.0
7095,7099,90.66183136899366,1600.0
7096,7097,19.331142470520007,200.0
7104,7105,83.75209380234506,1312.0
7104,7107,98.81422924901186,592.0
7104,7108,22.026431718061673,335.0
7104,7109,26.546323334218208,339.0
7104,7110,52.77044854881266,731.0
7104,7111,51.49330587023687,743.0
7104,7112,85.1063829787234,740.0
7104,7113,44.052863436123346,748.0
7104,7114,91.07468123861567,752.0
7104,7115,91.07468123861567,744.0
7105,7106,29.895366218236173,354.0
7105,7106,29.895366218236173,354.0
7120,7121,5.396945328943818,41.0
7120,7122,5.181884133070785,46.0
7125,7126,75.41478129713424,1358.0
7125,7126,75.41478129713424,1358.0
7126,7127,84.88964346349745,512.3
7126,7127,84.88964346349745,512.3
7126,7127,84.88964346349745,512.3
7126,7127,84.88964346349745,512.3
7130,7131,69.7350069735007,1373.0
7130,7133,18.663680477790223,295.0
7130,7134,74.23904974016332,776.0
7130,7135,59.101654846335705,767.0
7130,7136,53.763440860215056,768.0
7130,7137,51.86721991701244,781.0
7130,7138,143.47202295552367,1053.0
7130,7139,21.459227467811157,357.0
7130,7140,25.4000508001016,360.0
7130,7141,38.69969040247678,368.0
7130,7142,29.29973630237328,363.0
7131,7132,29.832935560859188,446.0
7131,7132,29.832935560859188,446.0
7145,7146,4.6981442330279535,25.0
7150,7151,23.3590282644242,151.8
7156,7157,44.52359750667854,424.0
7156,7157,44.52359750667854,424.0
7156,7157,44.52359750667854,424.0
7159,7160,198.4126984126984,1310.0
7159,7162,62.383031815346214,491.0
7159,7163,40.17677782241864,498.0
7159,7164,55.432372505543235,498.0
7159,7165,61.576354679802954,512.0
7159,7166,34.36426116838488,507.0
7159,7167,28.28854314002829,500.0
7159,7168,42.6075841499787,418.0
7159,7169,52.19206680584551,416.0
7159,7170,80.51529790660226,1042.0
7160,7161,49.95004995004995,418.0
7160,7161,49.95004995004995,418.0
7160,7161,49.95004995004995,418.0
7161,7292,100.1001001001001,221.1
7171,7172,57.40528128587831,352.0
7175,7176,80.51529790660226,1292.0
7175,7176,80.51529790660226,1292.0
7176,7177,22.271714922048996,439.0
7176,7177,22.271714922048996,439.0
7176,7177,22.271714922048996,439.0
7184,7185,31.152647975077883,200.0
7184,7185,31.152647975077883,200.0
7184,7185,31.152647975077883,200.0
7186,7187,110.25358324145535,1600.0
7186,7187,110.25358324145535,1600.0
7186,7189,23.685457129322597,264.0
7186,7190,18.716077110237695,337.0
7186,7191,32.32062055591467,258.0
7186,7192,27.32987154960372,312.0
7186,7193,36.85956505713232,256.0
7186,7194,66.3129973474801,861.0
7186,7195,57.208237986270014,863.0
7186,7196,106.38297872340425,866.0
7186,7197,165.56291390728475,867.0
7187,7188,54.3773790103317,600.0
7187,7188,54.3773790103317,600.0
7187,7188,54.3773790103317,600.0
7187,7188,54.3773790103317,600.0
7199,7200,70.8215297450425,1344.0
7200,7201,26.082420448617633,213.6
7200,7201,26.082420448617633,213.6
7200,7201,26.082420448617633,213.6
7204,7205,98.52216748768474,1324.0
7204,7207,40.60089321965083,243.0
7204,7208,108.34236186348862,1265.0
7204,7209,156.49452269170578,1260.0
7204,7210,45.703839122486286,664.0
7204,7211,63.572790845518114,656.0
7204,7212,39.108330074305826,669.0
7205,7206,10.866021949364338,181.0
7227,7228,91.07468123861567,1259.0
7228,7229,55.52470849528041,467.0
7228,7229,55.52470849528041,467.0
7228,7229,55.52470849528041,467.0
7252,7253,30.87372645878358,198.0
7261,7262,40.35512510088781,305.0
7263,7264,122.10012210012208,1362.0
7263,7264,122.10012210012208,1362.0
7263,7266,129.70168612191958,983.0
7263,7267,22.331397945511387,443.0
7263,7268,71.4796283059328,438.0
7263,7269,24.80774001488464,440.0
7263,7270,83.1255195344971,701.0
7264,7265,30.959752321981423,461.0
7264,7265,30.959752321981423,461.0
7274,7275,7.975753708725475,143.0
7278,7279,12.507817385866167,172.0
7278,7280,9.538344143456696,87.0
7278,7281,7.770611547128759,91.0
7282,7283,14.158289678606824,145.0
7282,7284,3.808508207335187,70.0
7282,7285,11.164452383610582,93.0
7282,7286,4.851778176701761,93.0
7282,7287,5.605066980550418,91.0
7282,7288,5.262880901005211,93.0
7282,7289,14.118311449950587,124.0
7304,7305,80.58017727639002,1160.0
7304,7307,46.10419548178884,473.0
7304,7308,48.49660523763337,459.0
7304,7309,24.99375156210947,454.0
7304,7310,26.336581511719782,464.0
7304,7311,85.32423208191126,729.0
7305,7306,21.079258010118046,305.0
7312,7313,15.119443604475354,168.0
7320,7321,59.453032104637344,1000.0
7320,7323,46.86035613870665,584.0
7320,7324,34.674063800277395,577.0
7320,7325,34.494653328734046,581.0
7320,7326,70.77140835102618,568.0
7321,7322,13.86193512614361,128.4
7327,7328,23.41372044017794,172.0
7327,7329,20.802995631370916,190.0
7331,7332,58.858151854031775,1122.0
7331,7334,24.154589371980677,244.0
7331,7335,107.52688172043011,1106.0
7332,7333,25.733401955738543,280.8
7332,7333,25.733401955738543,280.8
7332,7333,25.733401955738543,280.8
7341,7342,79.87220447284345,1311.0
7342,7343,12.01923076923077,190.0
7342,7343,12.01923076923077,190.0
7346,7347,101.41987829614605,1271.0
7346,7347,101.41987829614605,1271.0
7346,7349,177.61989342806396,1019.0
7346,7350,74.29420505200595,1021.0
7346,7351,56.05381165919282,1018.0
7346,7352,60.422960725075534,1025.0
7346,7353,83.1255195344971,1225.0
7346,7354,149.03129657228018,1222.0
7346,7355,147.71048744460856,1218.0
7346,7356,164.20361247947454,1219.0
7346,7357,24.588148512417018,287.0
7346,7358,46.97040864255519,835.0
7346,7359,110.37527593818986,846.0
7346,7360,66.05019815059445,845.0
7346,7361,40.58441558441558,471.0
7347,7348,37.064492216456635,407.0
7347,7348,37.064492216456635,407.0
7366,7367,73.20644216691069,1249.0
7366,7367,73.20644216691069,1249.0
7366,7369,30.835646006783843,494.0
7366,7370,24.283632831471586,480.0
7366,7371,29.37720329024677,469.0
7366,7372,31.625553447185325,485.0
7366,7373,84.45945945945947,491.0
7366,7374,39.21568627450981,487.0
7366,7375,36.92762186115214,712.0
7366,7376,40.03202562049639,713.0
7366,7377,52.68703898840885,705.0
7366,7378,41.946308724832214,694.0
7366,7379,45.41326067211626,700.0
7367,7368,26.838432635534083,392.0
7367,7368,26.838432635534083,392.0
7367,7368,26.838432635534083,392.0
7389,7390,88.41732979664015,1278.0
7390,7391,22.727272727272727,127.2
7400,7401,127.22646310432572,1297.0
7401,7402,31.026993484331367,423.0
7406,7407,69.39625260235948,1026.0
7407,7408,12.411567580985478,143.8
7409,7410,25.49069589599796,248.4
7409,7410,25.49069589599796,248.4
7409,7410,25.49069589599796,248.4
7414,7415,22.872827081427264,239.0
7415,7416,10.306090899721736,109.0
7420,7421,14.617745943575501,161.4
7420,7421,14.617745943575501,161.4
7422,7423,111.48272017837235,1350.0
7423,7424,22.97266253158741,213.0
7423,7424,22.97266253158741,213.0
7423,7424,22.97266253158741,213.0
7428,7429,79.4912559618442,927.0
7429,7430,11.252391133115786,133.8
8030,8031,120.7729468599034,1036.0
8030,8033,46.125461254612546,826.0
8030,8034,58.10575246949448,818.0
8030,8035,65.10416666666667,830.0
8030,8036,61.919504643962846,820.0
8031,8032,29.1970802919708,400.0
